sample_index,avg_pixel_intensity,label_byte_0,label_byte_1,label_byte_2,label_byte_3,label_byte_4,label_byte_5,label_byte_6,label_byte_7,label_byte_8,label_byte_9,label_byte_10,label_byte_11,label_byte_12,label_byte_13,label_byte_14,label_byte_15
337,124.664794921875,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
338,150.421630859375,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3
339,157.43603515625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
340,153.02197265625,3,3,3,2,3,2,3,3,3,2,2,3,3,3,3,3
341,150.698486328125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
342,149.849365234375,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
343,126.260498046875,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
344,136.949951171875,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
345,149.579345703125,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
346,137.0205078125,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
347,118.568115234375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
348,140.5390625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
349,156.821533203125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
350,148.624755859375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
351,155.076416015625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
352,134.72216796875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
353,163.249267578125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
354,179.2705078125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
355,119.35009765625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
356,152.11181640625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
357,137.62255859375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
358,133.142578125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
359,138.648193359375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
360,184.098876953125,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
361,180.326416015625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
362,187.528076171875,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
363,187.696533203125,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
364,188.8564453125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
365,174.548095703125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
366,184.326171875,3,3,3,3,3,3,3,3,3,2,1,1,3,2,1,1
367,194.2255859375,3,2,3,3,3,2,2,2,1,1,2,2,1,1,2,2
368,186.230712890625,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
369,186.495361328125,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3
370,181.14697265625,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3
371,176.744873046875,3,2,3,3,3,2,3,3,2,2,3,3,3,3,3,3
372,135.502197265625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
373,136.44091796875,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3
374,143.173583984375,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
375,149.951171875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
376,155.6904296875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
377,176.340087890625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
378,197.27685546875,2,2,1,1,3,2,1,1,3,3,3,3,3,3,3,3
379,196.306640625,2,3,2,3,2,2,3,3,3,3,3,3,2,2,3,3
380,158.89453125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
381,149.2216796875,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
382,144.878173828125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
383,137.42919921875,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
384,145.327880859375,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
385,170.360107421875,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
386,186.71533203125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
387,198.87841796875,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
388,207.806884765625,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
389,197.718017578125,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
390,222.001220703125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
391,200.448974609375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
392,218.156982421875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
393,217.439697265625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
394,182.799072265625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
395,206.715576171875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
396,165.06396484375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
397,143.9287109375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
398,166.988037109375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
399,191.6669921875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
400,219.869384765625,2,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3
401,194.227783203125,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3
402,208.0556640625,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
403,186.64794921875,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3
404,214.37109375,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3
405,152.1298828125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
406,117.169921875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
407,97.6103515625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
408,118.45361328125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
409,75.9189453125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
410,159.576904296875,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
411,186.898193359375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
412,211.796630859375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
413,209.77783203125,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3
414,177.21533203125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
415,200.2626953125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
416,216.899658203125,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
417,121.65625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
418,83.7587890625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
419,55.25830078125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
420,145.77734375,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
421,192.34375,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
422,74.95556640625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
423,155.4482421875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
424,200.62548828125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
425,195.36474609375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
426,148.146240234375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
427,210.7626953125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
428,214.49755859375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
429,189.11669921875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
430,119.30859375,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3
431,76.56884765625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
432,107.9619140625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
433,146.4658203125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
434,92.00439453125,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
435,147.324462890625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
436,197.760498046875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
437,197.537841796875,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
438,200.145263671875,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
439,214.34521484375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
440,210.141357421875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
441,204.175537109375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
442,196.194580078125,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
443,170.989501953125,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
444,140.30322265625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
445,173.350830078125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
446,174.951171875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
447,154.538818359375,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2
448,210.496826171875,3,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3
449,199.251953125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
450,203.496337890625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
451,200.655029296875,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
452,196.34326171875,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
453,203.521728515625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
454,188.8310546875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
455,188.15673828125,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
456,135.3994140625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
457,150.81298828125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
458,190.927490234375,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
459,155.839599609375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
460,204.654541015625,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
461,190.687255859375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
462,203.32177734375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
463,188.202392578125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
464,199.870361328125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
465,181.38916015625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
466,180.4375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
467,194.8671875,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
468,88.154541015625,1,1,3,3,1,1,3,3,2,3,3,3,3,3,3,3
469,87.248291015625,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
470,107.567138671875,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3
471,128.3515625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
472,157.119384765625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
473,145.488525390625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
474,193.52392578125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
475,204.0498046875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
476,181.10009765625,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3
477,148.204833984375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
478,155.451904296875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
479,134.8486328125,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
480,246.13818359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,242.304443359375,2,2,1,1,3,2,1,1,2,2,1,1,2,2,1,1
482,233.498046875,2,2,1,1,3,2,1,1,1,1,2,2,1,1,2,2
483,242.248046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484,251.264892578125,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2
485,243.080810546875,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1
486,240.479736328125,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
487,232.87255859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,233.54248046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,234.010986328125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
490,241.009521484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,224.411865234375,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
492,251.845947265625,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
493,244.902587890625,1,1,2,2,1,1,2,2,2,2,1,1,3,2,1,1
494,237.574462890625,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
495,233.34326171875,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
496,243.4287109375,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2
497,241.724853515625,2,2,3,2,2,2,2,3,1,1,2,2,1,1,2,3
498,231.83544921875,2,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3
499,246.309326171875,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
500,249.70947265625,2,2,2,3,2,2,2,3,1,1,1,1,1,1,1,1
501,238.996337890625,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
502,247.14306640625,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
503,229.12109375,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1
504,254.953369140625,1,1,2,3,1,1,2,2,1,1,1,1,1,1,1,1
505,253.61474609375,3,2,3,2,2,2,3,3,1,1,2,2,1,1,2,2
506,248.11962890625,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,3
507,242.0625,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3
508,239.234130859375,3,2,1,1,2,3,1,1,2,2,2,3,3,3,3,2
509,248.1201171875,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,2
510,248.855224609375,2,2,3,2,2,2,2,2,1,1,3,2,1,1,2,2
511,246.428955078125,2,2,1,1,2,2,1,1,2,2,1,1,3,2,1,1
512,244.90283203125,1,1,2,2,1,1,2,2,2,3,1,1,2,2,1,1
513,245.7451171875,1,1,2,3,1,1,2,2,1,1,1,1,1,1,1,1
514,237.641845703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,228.372802734375,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1
516,254.995849609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,254.604248046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
518,254.477783203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,252.048828125,2,2,2,2,3,3,3,3,3,2,3,3,2,2,2,2
520,250.194091796875,2,3,2,2,3,3,2,2,3,3,1,1,2,2,1,1
521,253.314697265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,249.466796875,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2
523,242.9677734375,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
524,235.939208984375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525,236.9599609375,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
526,233.30859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,226.106201171875,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
528,249.578857421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,252.14306640625,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
530,254.998779296875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
531,254.99853515625,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
532,254.660888671875,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
533,254.155029296875,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2
534,253.780029296875,1,1,2,2,1,1,2,2,3,3,2,2,2,2,2,2
535,251.282470703125,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2
536,244.56640625,3,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1
537,242.093017578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,238.5419921875,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
539,237.528564453125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
540,239.714111328125,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
541,249.341796875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
542,253.417236328125,1,1,1,1,1,1,1,1,2,2,2,3,3,2,3,3
543,253.99462890625,1,1,1,1,1,1,1,1,3,2,3,2,3,2,2,2
544,254.999755859375,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
545,251.64501953125,1,1,2,3,1,1,3,2,2,3,3,3,2,2,3,2
546,238.430908203125,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3
547,231.99072265625,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3,3
548,238.418212890625,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3
549,235.648193359375,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2
550,234.76953125,1,1,1,1,1,1,1,1,3,2,3,3,3,3,3,3
551,234.49462890625,2,2,1,1,2,2,1,1,3,3,3,3,3,3,3,3
552,237.422119140625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,243.423095703125,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
554,247.563720703125,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1
555,246.298583984375,1,1,2,2,1,1,2,2,1,1,2,2,1,1,3,2
556,241.38720703125,2,2,2,2,2,3,3,3,2,3,3,3,2,2,3,3
557,239.271728515625,1,1,3,2,1,1,3,2,3,3,3,3,3,3,3,3
558,235.810302734375,1,1,2,3,1,1,3,3,3,3,3,3,2,3,3,3
559,226.909912109375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
560,220.61083984375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
561,215.657958984375,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3
562,209.802978515625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
563,205.75146484375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
564,217.215576171875,1,1,2,3,1,1,2,2,2,2,2,2,3,3,2,3
565,217.222900390625,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
566,223.7548828125,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3
567,222.87548828125,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3
568,220.2685546875,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3
569,213.658935546875,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
570,204.97119140625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
571,208.65234375,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
572,204.014404296875,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3
573,195.25341796875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
574,200.743408203125,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3
575,172.2333984375,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3
576,254.92919921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,225.376953125,2,3,3,3,2,3,2,3,2,2,3,3,2,2,3,3
581,186.359619140625,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,2
582,193.0654296875,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
583,170.11279296875,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
584,128.913330078125,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
585,138.2041015625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
586,158.159423828125,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3
587,143.75830078125,3,3,3,3,3,3,3,3,3,3,1,1,3,2,1,1
588,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,237.816162109375,2,2,2,2,2,3,3,3,2,3,3,3,2,3,3,3
591,219.8564453125,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3
592,209.15966796875,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3
593,196.23828125,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2
594,161.5390625,2,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3
595,124.8466796875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
596,130.99560546875,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
597,132.079345703125,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
598,164.185302734375,2,3,3,2,3,3,2,2,3,3,3,2,3,3,3,3
599,144.873291015625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
600,254.9990234375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
601,255.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
602,213.594970703125,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3
603,182.62109375,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2
604,192.826416015625,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
605,193.012451171875,3,3,3,2,3,2,3,2,1,1,3,2,1,1,3,2
606,168.245849609375,3,3,3,3,2,3,3,3,2,3,3,3,2,2,3,3
607,131.922607421875,3,3,2,3,3,3,2,3,3,3,2,3,3,3,2,3
608,139.02880859375,3,2,2,3,3,2,3,3,3,2,3,2,3,3,3,3
609,108.12841796875,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3
610,150.93408203125,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2
611,118.67578125,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2
612,237.66650390625,3,2,2,2,3,2,3,2,2,3,3,3,3,3,2,3
613,246.843017578125,2,2,1,1,3,2,1,1,3,3,3,2,2,3,3,3
614,229.619873046875,2,2,2,2,2,2,3,2,2,3,3,2,3,3,3,2
615,222.331787109375,2,3,2,2,3,2,2,3,2,2,2,3,3,3,3,3
616,201.658447265625,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3
617,178.79541015625,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
618,150.07861328125,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3
619,122.903076171875,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2
620,125.26611328125,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2
621,109.336669921875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
622,137.479248046875,3,3,3,2,3,2,3,2,3,3,3,2,3,3,3,3
623,133.44775390625,3,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3
624,150.062255859375,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
625,204.654052734375,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
626,180.71337890625,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2
627,183.31298828125,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3
628,188.99853515625,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
629,173.318115234375,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3
630,168.016357421875,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,3
631,131.40673828125,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
632,126.422119140625,3,3,3,3,2,2,3,2,3,3,3,2,3,3,3,3
633,87.225830078125,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
634,133.338623046875,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
635,159.389892578125,2,2,3,3,3,3,3,3,2,3,2,3,3,2,3,3
636,96.545166015625,1,1,2,3,1,1,3,3,3,3,3,3,3,3,3,3
637,158.771240234375,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3
638,153.1416015625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
639,147.14306640625,2,3,3,3,3,3,2,3,3,3,2,3,3,3,2,2
640,158.709228515625,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3
641,156.35888671875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
642,154.326171875,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
643,107.51416015625,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
644,127.14208984375,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
645,71.943359375,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
646,108.516845703125,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3
647,153.010498046875,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3
648,202.169677734375,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
649,179.4873046875,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,2
650,162.751953125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
651,182.229736328125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
652,145.9716796875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
653,159.08642578125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
654,146.889404296875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
655,111.5166015625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
656,126.834228515625,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
657,91.672119140625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
658,95.9326171875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
659,85.096923828125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
660,229.49072265625,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
661,219.591064453125,2,3,3,3,2,3,3,2,2,2,2,2,3,2,3,3
662,219.989990234375,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3
663,226.34130859375,3,3,3,3,3,3,2,2,1,1,2,3,1,1,2,2
664,222.064697265625,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,2
665,228.943359375,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3
666,220.09375,3,3,3,3,3,3,3,2,2,2,3,3,3,2,3,3
667,224.10009765625,3,3,3,3,2,2,3,2,1,1,3,3,1,1,3,3
668,222.9599609375,3,3,3,3,2,3,2,2,3,2,3,3,3,3,2,3
669,212.292724609375,3,3,3,3,3,3,3,2,3,2,3,3,2,3,2,3
670,210.641845703125,3,3,3,3,3,3,2,3,3,2,2,2,2,2,3,3
671,190.8330078125,3,3,3,3,3,3,3,2,3,2,3,3,2,2,2,3
672,37.861328125,2,2,3,2,2,3,3,3,2,2,2,2,2,2,3,2
673,58.40869140625,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2
674,92.044921875,2,2,2,2,3,3,3,3,3,3,3,3,2,2,3,3
675,60.112060546875,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2
